"","id","highway","cycleway","access","foot","bicycle","oneway","routeId","routingFactorId"
"2979262",236285568,"residential",NA,"yes","yes","yes","no",0,377
"2979263",236285569,"residential",NA,"yes","yes","yes","no",3179002,186
"2979264",236285570,"residential",NA,"yes","yes","yes","no",3179002,186
"2979265",236285571,"tertiary",NA,"yes","yes","yes","no",0,67
"2979266",236285572,"residential",NA,"yes","yes","yes","no",0,377
"2979267",236285573,"residential",NA,"yes","yes","yes","no",0,377
"2979268",236285574,"cycleway","track","yes","yes","designated","no",3179002,85
"2979269",236285575,"cycleway","track","yes","yes","designated","no",3179002,85
"2979270",236285576,"residential",NA,"yes","yes","yes","no",3179002,186
"2979271",236285577,"residential",NA,"yes","yes","yes","no",3179002,186
"2979272",236285578,"cycleway","track","yes","yes","designated","no",3179002,85
"2979273",236285579,"residential",NA,"yes","yes","yes","no",0,377
"2979274",236285580,"residential",NA,"yes","yes","yes","no",3179002,186
"2979275",236285581,"unclassified",NA,"yes","yes","yes","no",3179002,186
"2979288",236287369,"residential",NA,"yes","yes","yes","no",0,377
"2979289",236287371,"footway",NA,"no","designated","dismount","no",0,185
"2979290",236287372,"cycleway","track","yes","yes","designated","no",3179002,85
"2979291",236287374,"residential",NA,"yes","yes","yes","no",0,377
"2979292",236287375,"cycleway","track","yes","yes","yes","no",3179002,85
"2979293",236287376,"cycleway","track","yes","yes","designated","no",0,186
"2979294",236287377,"cycleway","track","yes","yes","designated","no",3179002,85
"2979295",236287378,"cycleway","track","yes","yes","designated","no",3179002,85
"2979296",236287379,"cycleway","track","yes","yes","designated","no",0,186
"2979297",236287380,"cycleway","track","yes","yes","designated","no",0,186
"2979298",236287381,"residential",NA,"yes","yes","yes","no",3179002,186
"2979299",236287382,"cycleway","track","yes","yes","designated","no",3179002,85
"2979300",236289089,"residential",NA,"yes","yes","yes","no",3179002,186
"2979301",236289091,"residential",NA,"yes","yes","yes","no",0,377
"2979302",236289095,"residential",NA,"yes","yes","yes","no",0,377
"2979303",236289098,"residential",NA,"yes","yes","yes","no",0,377
"2979304",236289101,"residential",NA,"yes","yes","yes","no",0,377
"2979305",236289103,"cycleway","track","yes","yes","designated","no",3179002,85
"2979306",236289105,"residential",NA,"yes","yes","yes","no",3179002,186
"2979317",236290343,"trunk",NA,"no","no","yes","no",0,338
"2979318",236290344,"trunk",NA,"no","no","yes","no",3179113,524
"2979319",236290345,"service",NA,"yes","yes","yes","no",3179113,525
"2979320",236290807,"tertiary",NA,"yes","yes","yes","no",3179113,208
"2979321",236290808,"footway",NA,"no","designated","dismount","no",0,185
"2979322",236290809,"tertiary",NA,"yes","yes","yes","no",3179113,208
"2979323",236290810,"cycleway","track","yes","designated","designated","no",3179113,546
"2979324",236290811,"tertiary",NA,"yes","yes","yes","no",0,144
"2979325",236290812,"footway",NA,"no","designated","dismount","no",0,185
"2979376",236297987,"residential",NA,"yes","yes","yes","no",0,377
"2979377",236297988,"service",NA,"yes","yes","yes","yes",0,436
"2979378",236297989,"footway",NA,"no","designated","dismount","no",0,185
"2979379",236297990,"residential",NA,"yes","yes","yes","no",0,377
"2979380",236297991,"residential",NA,"yes","yes","yes","no",0,377
"2979381",236297992,"cycleway","track","yes","yes","designated","no",3179113,85
"2979382",236297993,"residential",NA,"yes","yes","yes","no",3179113,186
"2979383",236297994,"service",NA,"yes","yes","yes","no",3179113,525
"2979384",236297995,"service",NA,"yes","yes","yes","no",3179113,525
"2979385",236297996,"cycleway","track","yes","yes","designated","no",3179113,85
"2979386",236297997,"residential",NA,"yes","yes","yes","no",0,377
"2979387",236297998,"residential",NA,"yes","yes","yes","no",3179113,186
"2979388",236297999,"residential",NA,"yes","yes","yes","no",3179113,186
"2979389",236298000,"tertiary",NA,"yes","yes","yes","no",3179113,208
"2979390",236298001,"residential",NA,"yes","yes","yes","no",3179113,186
"2979391",236298002,"residential",NA,"yes","yes","yes","no",3179113,186
"2979392",236298003,"service",NA,"yes","yes","yes","no",3179113,525
"2979393",236298004,"residential",NA,"yes","yes","yes","no",3179113,186
"2979394",236298005,"residential",NA,"yes","yes","yes","no",3179113,186
"2979395",236298006,"residential",NA,"yes","yes","yes","no",0,377
"2979396",236298007,"residential",NA,"yes","yes","yes","no",3179113,186
"2979397",236298008,"cycleway","track","yes","yes","designated","no",3179113,85
"2979398",236298009,"service",NA,"yes","yes","yes","no",0,436
"2979399",236298010,"service",NA,"yes","yes","yes","no",3179113,525
"2979400",236298011,"residential",NA,"yes","yes","yes","no",3179113,186
"2979401",236298012,"residential",NA,"yes","yes","yes","no",0,377
"2979402",236298398,"cycleway","track","yes","yes","designated","no",3179113,85
"2979403",236298399,"tertiary",NA,"yes","yes","yes","no",0,144
"2979404",236298400,"residential",NA,"yes","yes","yes","no",3179113,186
"2979405",236298401,"tertiary",NA,"yes","yes","yes","no",0,144
"2979406",236298403,"cycleway","track","yes","yes","designated","no",3179113,85
"2979407",236298404,"residential",NA,"yes","yes","yes","no",0,377
"2979408",236298405,"residential",NA,"yes","yes","yes","no",0,377
"2979618",236319620,"cycleway","track","yes","yes","designated","no",3723504,85
"2979619",236319621,"footway",NA,"no","designated","dismount","no",0,185
"2979648",236322042,"cycleway","track","yes","yes","designated","no",0,186
"2979649",236322044,"cycleway","track","yes","yes","designated","no",0,186
"2979650",236322046,"track",NA,"yes","yes","yes","no",0,227
"2979651",236322047,"cycleway","track","yes","yes","designated","no",2054077,85
"2979652",236322049,"unclassified",NA,"yes","yes","yes","no",2054077,186
"2979653",236322051,"residential",NA,"yes","yes","yes","no",2054077,186
"2979654",236322053,"track",NA,"yes","yes","yes","no",2054077,108
"2979655",236322054,"cycleway","track","yes","yes","designated","no",0,186
"2979656",236322055,"path",NA,"no","yes","dismount","no",0,185
"2979657",236322056,"path",NA,"no","yes","dismount","no",0,185
"2979658",236322057,"footway",NA,"no","designated","dismount","no",0,185
"2979666",236322821,"track",NA,"yes","yes","yes","no",0,227
"2979667",236322823,"residential",NA,"yes","yes","yes","no",2054077,186
"2979668",236322824,"cycleway","track","yes","yes","designated","no",2054077,85
"2979669",236322826,"residential",NA,"yes","yes","yes","no",0,377
"2979670",236322827,"cycleway","track","yes","yes","designated","no",2054077,85
"2979671",236322829,"track",NA,"yes","yes","yes","no",0,227
"2979672",236322830,"bridleway",NA,NA,"yes","yes","no",2054077,4
"2979673",236322831,"residential",NA,"yes","yes","yes","no",0,377
"2979674",236322832,"bridleway",NA,NA,"yes","yes","no",2054077,4
"2979675",236322833,"tertiary",NA,"yes","yes","yes","no",0,144
"2979676",236322834,"cycleway","track","yes","yes","yes","no",2054077,85
"2980623",236439820,"service",NA,"yes","yes","yes","no",0,436
"2980625",236439825,"service",NA,"yes","yes","yes","no",0,293
"2980626",236440747,"service",NA,"private","yes","private","no",0,419
"2980627",236440750,"service",NA,"yes","yes","yes","no",0,436
"2984307",236981405,"footway",NA,"no","yes","yes","no",0,187
"2989730",237618817,"service","opposite_lane","yes","yes","yes","no",3179113,25
"2989936",237654789,"service",NA,"yes","yes","yes","no",0,436
"2989937",237655583,"service",NA,"yes","yes","yes","yes",0,436
"2989938",237655584,"service",NA,"yes","yes","yes","no",0,436
"2990682",237754423,"footway",NA,"no","designated","dismount","no",0,185
"2990683",237754424,"footway",NA,"no","designated","dismount","no",0,185
"2990698",237756602,"cycleway","track","yes","yes","designated","no",0,186
"2990699",237756603,"cycleway","track","yes","yes","designated","no",0,186
"2990700",237756604,"footway",NA,"no","designated","dismount","no",0,185
"2990701",237756605,"footway",NA,"no","designated","dismount","no",0,185
"2991999",237896904,"footway",NA,"no","designated","dismount","no",0,185
"2992000",237896905,"footway",NA,"no","designated","dismount","no",0,185
"2993197",238035266,"footway",NA,"no","yes","dismount","no",0,105
"2994793",238158364,"service",NA,"yes","yes","yes","no",0,436
"2994794",238158367,"service",NA,"yes","yes","yes","no",0,436
"2994795",238158368,"service",NA,"yes","yes","yes","no",0,635
"2995621",238240861,"service",NA,"yes","yes","yes","no",0,345
"2995622",238240868,"cycleway","track","yes","yes","yes","no",0,186
"2995776",238263504,"footway",NA,"no","designated","dismount","no",0,185
"2995777",238263505,"cycleway","track","yes","yes","designated","no",0,186
"2995778",238263506,"footway",NA,"no","designated","dismount","no",0,185
"2995779",238263507,"cycleway","track","yes","no","designated","yes",0,252
"2995780",238263508,"footway",NA,"no","designated","dismount","no",0,185
"2995904",238292175,"service",NA,"yes","yes","yes","no",0,2
"2995914",238295685,"footway",NA,"no","yes","dismount","no",0,185
"2995932",238297668,"footway",NA,"no","yes","yes","no",0,549
"2995933",238297669,"footway",NA,"no","yes","yes","no",0,549
"2995934",238297671,"service",NA,"yes","yes","yes","no",0,377
"2995935",238297673,"track",NA,"yes","yes","yes","no",0,227
"2995950",238298518,"service",NA,"yes","yes","yes","no",0,377
"2995958",238300349,"footway",NA,"no","yes","dismount","no",0,185
"2995959",238300350,"tertiary",NA,"yes","yes","yes","no",0,144
"2995960",238300351,"footway",NA,"no","yes","dismount","no",0,185
"2995961",238300352,"footway",NA,"no","yes","dismount","no",0,185
"2995969",238304201,"footway",NA,"no","permissive","dismount","no",0,185
"2995970",238304203,"footway",NA,"no","permissive","dismount","no",0,185
"2995971",238304545,"footway",NA,"no","yes","dismount","no",0,185
"2995990",238306008,"footway",NA,"no","permissive","permissive","no",0,147
"2995991",238306010,"footway",NA,"no","permissive","permissive","no",0,147
"2996328",238351259,"footway",NA,"no","designated","dismount","no",0,185
"2996329",238351260,"footway",NA,"no","designated","dismount","no",0,185
"2996330",238351262,"footway",NA,"no","designated","dismount","no",0,185
"2996331",238351263,"footway",NA,"no","designated","dismount","no",0,185
"2996332",238351264,"footway",NA,"no","designated","dismount","no",0,185
"2996333",238351269,"service",NA,"yes","yes","yes","no",0,436
"2997051",238459339,"footway","track","no","yes","yes","no",0,173
"2997141",238469130,"path",NA,"no","yes","yes","no",0,631
"2997154",238469304,"path",NA,"no","yes","dismount","no",0,185
"2997180",238472170,"path",NA,"no","yes","dismount","no",0,185
"2997188",238472256,"steps",NA,"no","yes","dismount","no",0,570
"2997189",238472356,"path",NA,"no","yes","dismount","no",0,185
"2997213",238473132,"steps",NA,"no","yes","dismount","no",0,570
"2997214",238473133,"footway",NA,"no","designated","dismount","no",0,185
"2997215",238473272,"steps",NA,"no","yes","dismount","no",0,570
"2997216",238473273,"footway",NA,"no","designated","dismount","no",0,185
"2997221",238473831,"unclassified",NA,"yes","yes","yes","no",0,337
"2998239",238573168,"footway",NA,"no","yes","dismount","no",0,185
"2999486",238782350,"residential",NA,"yes","yes","yes","no",0,249
"3000064",238827716,"track",NA,"permissive","permissive","permissive","no",0,227
"3000066",238827731,"track",NA,"permissive","permissive","permissive","no",0,227
"3000067",238827747,"track",NA,"permissive","permissive","permissive","no",0,227
"3000069",238827778,"track",NA,"permissive","permissive","permissive","no",0,227
"3000070",238827783,"path",NA,"no","yes","dismount","no",0,185
"3000140",238830582,"footway",NA,"no","designated","dismount","no",0,185
"3000141",238830591,"footway",NA,"no","designated","dismount","no",0,185
"3000142",238830593,"footway",NA,"no","designated","dismount","no",0,185
"3000145",238830601,"footway",NA,"no","designated","dismount","no",0,185
"3000146",238830605,"footway",NA,"no","designated","dismount","no",0,185
"3000147",238830606,"service",NA,"yes","yes","yes","no",0,436
"3000149",238830610,"footway",NA,"no","designated","dismount","no",0,185
"3000150",238830611,"service",NA,"yes","yes","yes","no",0,436
"3000152",238830614,"footway",NA,"no","designated","dismount","no",0,185
"3000155",238830622,"service",NA,"yes","yes","yes","no",0,436
"3000157",238830631,"service",NA,"yes","yes","yes","no",0,436
"3000356",238845882,"footway",NA,"no","designated","dismount","no",0,185
"3000380",238847836,"service",NA,"permissive","permissive","permissive","no",0,436
"3000381",238847838,"footway",NA,"no","designated","dismount","no",0,185
"3000383",238847849,"footway",NA,"no","designated","dismount","no",0,185
"3000384",238847854,"service",NA,"permissive","permissive","permissive","no",0,436
"3000385",238847856,"footway",NA,"no","designated","dismount","no",0,185
"3000895",238906992,"service",NA,"yes","yes","yes","no",0,436
"3000896",238906993,"residential",NA,"yes","yes","yes","no",0,377
"3000920",238908256,"service",NA,"yes","yes","yes","no",0,293
"3000923",238909287,"footway",NA,"no","designated","dismount","no",0,185
"3000924",238909288,"residential",NA,"yes","yes","yes","no",0,377
"3002096",239049295,"footway",NA,"no","designated","dismount","no",0,185
"3002097",239049296,"footway",NA,"no","designated","dismount","no",0,185
"3002098",239049297,"service",NA,"yes","yes","yes","no",0,436
"3004260",239281871,"footway",NA,"no","designated","dismount","no",0,105
"3004261",239281872,"track",NA,"yes","yes","yes","no",0,227
"3004262",239282107,"footway",NA,"no","designated","dismount","no",0,185
"3004263",239282110,"track",NA,"yes","yes","yes","no",0,227
"3004264",239282111,"footway",NA,"no","designated","dismount","no",0,105
"3004265",239282112,"footway",NA,"no","designated","dismount","no",0,105
"3004267",239282714,"footway",NA,"no","designated","dismount","no",0,105
"3006469",239494737,"service",NA,"yes","yes","yes","no",0,436
"3006470",239494738,"service",NA,"yes","yes","yes","no",0,436
"3006471",239494739,"service",NA,"yes","yes","yes","no",0,436
"3006472",239494740,"service",NA,"yes","yes","yes","no",0,436
"3006473",239494742,"service",NA,"yes","yes","yes","yes",0,436
"3006474",239494743,"service",NA,"yes","yes","yes","no",0,436
"3006475",239494744,"service",NA,"yes","yes","yes","no",0,436
"3006476",239494747,"service",NA,"yes","yes","yes","no",0,436
"3006477",239494748,"service",NA,"yes","yes","yes","no",0,436
"3006478",239494749,"service",NA,"yes","yes","yes","yes",0,436
"3006479",239494755,"service",NA,"yes","yes","yes","no",0,436
"3006480",239494760,"service",NA,"yes","yes","yes","yes",0,436
"3006481",239494765,"service",NA,"yes","yes","yes","yes",0,436
"3006495",239495296,"service",NA,"yes","yes","yes","no",0,436
"3006496",239495297,"service",NA,"yes","yes","yes","no",0,436
"3006497",239495299,"service",NA,"yes","yes","yes","no",0,436
"3006498",239495300,"service",NA,"yes","yes","yes","no",0,436
"3006501",239495755,"footway",NA,"no","designated","dismount","no",0,185
"3006502",239495756,"footway",NA,"no","designated","dismount","no",0,185
